Ticker,Description,Open,High,Low,Price,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
WRN,Western Copper and Gold Corporation,1.43,1.5,1.37,1.4,139605,195447,-0.06,-4.10958904,-4.10958904,-4.76190476,-3.44827586,-2.0979021,-15.15151515,-17.15976331,15.70247934,-21.7877095,0.81260973,9.48905109,Non-Energy Minerals,Other Metals/Minerals,227444181.5075377,1.443975,1.49479,1.553912,1.656051,44.29640738,0.07068569,1.35249526,1.53545474,,Canada,NYSE ARCA
OESX,"Orion Energy Systems, Inc.",1.43,1.4735,1.3801,1.42,59344,84268.48,0.08,5.97014925,5.97014925,-5.9602649,-1.38888889,-4.69798658,-20.2247191,-25.26315789,-8.97435897,-23.65591398,0.19377157,9.67321209,Electronic Technology,Semiconductors,46153635.8358209,1.438495,1.572098,1.577676,1.751233,43.64802704,0.07694404,1.34989623,1.52709377,Spinning Top Black,United States,NASDAQ
MMV,MultiMetaVerse Holdings Limited,1.43,1.59,1.43,1.48,64550,95534,0.05,3.4965035,3.4965035,3.85964912,5.71428571,48,-0.67114094,45.09803922,-85.64500485,-80.70404172,1.1884317,11.18881119,Consumer Services,Movies/Entertainment,48912393.73426573,1.223915,1.180548,1.263266,2.542538,67.92308393,0.13003255,0.81474325,1.63308675,Shooting Star,China,NASDAQ
GLYC,"GlycoMimetics, Inc.",1.43,1.4799,1.41,1.43,87737,125463.91,0.02,1.41843972,1.41843972,-10.625,-3.37837838,-6.53594771,-25.13089005,-2.05479452,109.27850139,-55.03144654,2.910265,4.95744681,Health Technology,Pharmaceuticals: Major,91972262.34751771,1.541,1.5951,1.6815,1.903475,33.48089195,0.07096817,1.38289877,1.69910123,,United States,NASDAQ
CURV,Torrid Holdings Inc.,1.43,1.4782,1.3,1.31,151481,198440.11,-0.11,-7.74647887,-7.74647887,-42.03539823,-13.24503311,-53.54609929,-54.98281787,-43.04347826,-76.48114901,-56.33333333,2.6391492,13.70769231,Retail Trade,Internet Retail,136333614.2605634,1.9655,2.4258,2.6697,3.0038,25.5965534,0.18766008,1.02776923,2.90323077,,United States,NYSE
ANY,Sphere 3D Corp.,1.43,1.44,1.38,1.38,32763,45212.94,0.01,0.72992701,0.72992701,-4.82758621,-6.12244898,-9.80392157,-32.34922702,-43.54364281,-68.69809242,-26.96221565,1.728992,5.07246377,Technology Services,Information Technology Services,16422640.64233577,1.4585,1.9602,2.17623074,2.36094933,35.72407069,0.13047879,1.30893062,1.60806938,,Canada,NASDAQ
HEPS,D-Market Electronic Services & Trading,1.43,1.46,1.33,1.36,508954,692177.44,-0.07,-4.8951049,-4.8951049,-6.20689655,-12.25806452,-5.55555556,-4.8951049,47.82608696,27.10280374,98.3663944,1.3785676,9.77443609,Technology Services,Internet Software/Services,466177538,1.4995,1.561,1.391761,1.16404176,37.38292641,0.09486524,1.37925442,1.61974558,,Turkey,NASDAQ
EDUC,Educational Development Corporation,1.43,1.43,1.35,1.36,8210,11165.6,-0.07,-4.8951049,-4.8951049,-10.52631579,-6.20689655,-7.4829932,16.23931624,-54.50896441,-51.60142349,-55.70032573,1.7030767,5.92592593,Consumer Services,Publishing: Books/Magazines,11662118.88111888,1.444245,1.497404,1.450514,2.341083,42.89188156,0.10400333,1.33563321,1.55285679,,United States,NASDAQ
MRSN,"Mersana Therapeutics, Inc.",1.43,1.48,1.37,1.42,2145130,3046084.6,0,0,0,27.92792793,3.64963504,21.36752137,-58.95953757,-68.23266219,-81.16710875,-76.01351351,0.15847626,8.02919708,Health Technology,Biotechnology,171120341,1.2705,1.8862,4.0359,4.8012,46.97058175,0.13577034,1.07205857,1.46894143,Spinning Top Black,United States,NASDAQ
SKYX,SKYX Platforms Corp.,1.44,1.44,1.38,1.4,170165,238231,-0.05,-3.44827586,-3.44827586,-20,-0.70921986,-20.9039548,-50,-61.43250689,-59.65417867,-44.66403162,-0.29018638,5.07246377,Producer Manufacturing,Electrical Products,128593377.37931035,1.64125,1.9609,2.5208,2.79695,33.74811489,0.15183403,1.28556931,1.99693069,,United States,NASDAQ
DBVT,DBV Technologies S.A.,1.44,1.44,1.37,1.4,57010,79814,-0.03,-2.0979021,-2.0979021,-11.39240506,-9.67741935,-6.04026846,-29.47103275,-11.94968553,-37.41618239,-11.94968553,0.413383,5.10948905,Health Technology,Pharmaceuticals: Major,293388164.95212,1.541,1.5812,1.7196,1.5991245,37.9358163,0.09786976,1.38289877,1.69910123,,France,NASDAQ
UPC,Universe Pharmaceuticals Inc,1.44,1.45,1.39,1.39,1121,1558.19,-0.078,-5.3133515,-5.3133515,-0.71428571,-2.11267606,-6.11279973,-54.30624219,-63.19094762,-64.62396805,-84.12924594,0.36103594,5.61151079,Health Technology,Pharmaceuticals: Major,5067904.01907357,1.447105,1.73338196,2.66484305,4.18979696,38.35364771,0.12307364,1.32453137,1.56967863,,China,NASDAQ
BMR,Beamr Imaging Ltd.,1.44,1.4999,1.4,1.45,30297,43930.65,-0.02,-1.36054422,-1.36054422,-21.19565217,-2.02702703,-23.28042328,-48.39857651,-48.76325088,-63.19796954,-63.19796954,0.03908077,7.13571429,Technology Services,Packaged Software,18680199.2,1.6985,2.191002,2.313081,,33.65767314,0.18702736,1.31581083,2.08118917,Spinning Top White,Israel,NASDAQ
IOBT,"IO Biotech, Inc.",1.44,1.5,1.39,1.39,31821,44231.19,-0.03,-2.11267606,-2.11267606,-24.45652174,-18.71345029,-26.45502646,-30.5,-33.17307692,-51.22807018,-39.56521739,1.0424104,7.91366906,Health Technology,Biotechnology,91574465.68309858,1.743135,1.818092,1.896409,2.1702015,25.96925934,0.15154585,1.34007872,2.14619128,,Denmark,NASDAQ
IMUX,"Immunic, Inc.",1.45,1.45,1.36,1.38,233281,321927.78,-0.05,-3.4965035,-3.4965035,-17.36526946,-10.96774194,-13.75,-13.75,-21.14285714,-64.79591837,-4.16666667,-0.23196287,6.61764706,Health Technology,Pharmaceuticals: Major,61541625.94405594,1.604,1.962,1.88235,1.776,28.88615578,0.10369014,1.40088427,1.80711573,,United States,NASDAQ
NEPH,"Nephros, Inc.",1.45,1.55,1.42,1.42,5954,8454.68,0,0,0,-13.41463415,-14.45783133,-7.79220779,-20.67039106,26.78571429,19.32773109,27.33142037,0.95049685,9.15492958,Health Technology,Medical Specialties,14888603,1.57234,1.488716,1.500881,1.332904,41.90498301,0.10732897,1.35873364,1.78594636,"Inverted Hammer, Long Upper Shadow",United States,NASDAQ
CNFR,"Conifer Holdings, Inc.",1.45,1.45,1.3101,1.35,2524,3407.4,-0.11,-7.53424658,-7.53424658,-13.03227469,6.29084324,-9.39597315,-22.4137931,-10.59602649,-25,-8.2256968,0.77020305,11.44187467,Finance,Property/Casualty Insurance,16500890.03424658,1.36861,1.442022,1.532703,1.562485,49.12687156,0.14119533,1.13145745,1.60576255,,United States,NASDAQ
ADAG,Adagene Inc.,1.45,1.45,1.42,1.42,1774,2519.08,0.01,0.70921986,0.70921986,4.41176471,-4.69798658,8.88735526,9.23076923,-13.40935423,1.42132705,5.18518519,0.46671727,2.81690141,Health Technology,Pharmaceuticals: Major,60986118,1.31419,1.361404,1.361728,1.4491165,57.09265047,0.10338795,1.11748125,1.51089875,,China,NASDAQ
GRRR,Gorilla Technology Group Inc.,1.45,1.47,1.42,1.45,338803,491264.35,-0.02,-1.36054422,-1.36054422,-7.05128205,2.11267606,-10.49382716,-19.44444444,-82.09876543,-87.79461279,-87.62798635,-0.24623315,3.52112676,Technology Services,Packaged Software,103468718.65,1.5415,2.1436,2.044603,4.4467495,37.13742548,0.12389162,1.36483365,1.71816635,Doji,United Kingdom,NASDAQ
YCBD/PA,"cbdMD, Inc. 8.0% Series A Cumulative Convertible Preferred Stock",1.45,1.4501,1.27,1.44,27423,39489.12,0.01,0.6993007,0.6993007,10.76923077,17.07317073,-51.18644068,-56.88622754,-61.08108108,-55.14018692,-64.44444444,0.55544966,14.18110236,Health Technology,Pharmaceuticals: Other,3854561,1.393335,2.480804,2.794421,3.3692915,34.16707462,0.19211061,0.74067831,2.04599169,Long Lower Shadow,United States,NYSE ARCA
ORGN,"Origin Materials, Inc.",1.46,1.51,1.445,1.46,1057325,1543694.5,-0.01,-0.68027211,-0.68027211,6.56934307,-2.66666667,6.56934307,-67.11711712,-63.13131313,-74.56445993,-68.60215054,1.1883357,4.4982699,Process Industries,Chemicals: Specialty,209532793.877551,1.426,2.7389,3.54715,4.189425,33.30410181,0.14510282,1.31859423,1.53340577,Long Upper Shadow,United States,NASDAQ
CDXC,ChromaDex Corporation,1.46,1.5199,1.4,1.4,92679,129750.6,-0.07,-4.76190476,-4.76190476,-11.94968553,-9.09090909,-5.40540541,-15.6626506,-14.63414634,-4.76190476,-17.15976331,1.2644522,8.56428571,Health Technology,Pharmaceuticals: Other,105045311.42857143,1.51125,1.5887,1.5536,1.61795,37.14515221,0.06666964,1.39891679,1.62358321,,United States,NASDAQ
ATAI,ATAI Life Sciences N.V.,1.46,1.46,1.38,1.41,511680,721468.8,-0.04,-2.75862069,-2.75862069,-7.84313725,-2.75862069,-9.61538462,-22.95081967,11.9047619,-65.0990099,-47.9704797,1.4277894,5.79710145,Health Technology,Pharmaceuticals: Major,234074767.07586205,1.508,1.7662,1.797,1.910725,33.92261602,0.07690919,1.36791431,1.64808569,,Germany,NASDAQ
BARK,"BARK, Inc.",1.46,1.46,1.34,1.36,793594,1079287.84,-0.1,-6.84931507,-6.84931507,-15,-12.25806452,10.56910569,-4.8951049,7.08661417,-29.53367876,-8.72483221,1.5562367,8.95522388,Process Industries,Agricultural Commodities/Milling,243277124.16438356,1.4975,1.4206,1.3162,1.41435,41.11812806,0.0876632,1.31563467,1.67936533,,United States,NYSE
TIRX,TIAN RUIXIANG Holdings Ltd,1.46,1.63,1.44,1.48,437644,647713.12,0,0,0,0.68027211,30.93868884,38.30483132,-7.5,34.54545455,-62.5363878,-22.10116322,1.6263541,13.19444444,Finance,Insurance Brokers/Services,4846623,1.389505,1.299014,1.515507,1.70485,58.16564803,0.1654537,1.13790885,1.64110115,Long Upper Shadow,China,NASDAQ
RLX,RLX Technology Inc.,1.46,1.5,1.44,1.47,1552510,2282189.7,-0.03,-2,-2,-3.92156863,-1.34228188,5.75539568,-21.80851064,-41.2,20.49180328,-38.23529412,1.2998711,4.16666667,Producer Manufacturing,Industrial Conglomerates,1969604355,1.4975,1.5666,1.8064,2.14905,44.19614536,0.07705872,1.39995514,1.59504486,,China,NYSE
AEI,Alset Inc.,1.47,1.47,1.43,1.4421,5324,7677.7404,-0.0279,-1.89795918,-1.89795918,3.74820144,0.84615385,8.42857143,-9.86875,-10.98148148,-72.27797001,-38.63404255,1.1874797,2.7972028,Finance,Real Estate Development,13317965.17857143,1.36657,1.531648,1.56072,1.971945,52.73940929,0.08112679,1.2734443,1.4596957,,United States,NASDAQ
COSM,Cosmos Health Inc.,1.47,1.8594,1.39,1.63,6125334,9984294.42,0.24,17.26618705,17.26618705,35.83333333,48.18181818,14.78873239,-47.92332268,-46.38157895,-83.65914787,-67.4,1.2478052,33.76978417,Health Technology,Pharmaceuticals: Major,21302011.48920863,1.2495,1.6191,2.45005,3.868925,61.55262595,0.17852376,0.99263622,1.50636378,,United States,NASDAQ
EUDA,Euda Health Holdings Limited,1.475,1.56,1.44,1.53,200308,306471.24,0.07,4.79452055,4.79452055,30.76923077,-1.29032258,126.33136095,13.33333333,-27.83018868,-84.66933868,-15.70247934,-0.9128367,8.33333333,Health Services,Medical/Nursing Services,37909590.71917808,1.2743,0.86437398,1.08553949,1.40354324,72.43992749,0.1389499,0.79752412,1.75107588,,Singapore,NASDAQ
IINN,Inspira Technologies Oxy B.H.N. Ltd.,1.4799,1.5,1.475,1.5,23831,35746.5,0.01,0.67114094,0.67114094,5.63380282,9.48905109,14.41647597,-7.97546012,9.48905109,-9.09090909,10.29411765,1.0512218,1.69491525,Health Technology,Medical Specialties,17550154.02684564,1.392045,1.404612,1.413433,1.4003465,58.25431392,0.10285609,1.23246329,1.55162671,,Israel,NASDAQ
DM,"Desktop Metal, Inc.",1.48,1.5,1.45,1.49,4842803,7215776.47,-0.02,-1.32450331,-1.32450331,-17.22222222,-5.0955414,-3.24675325,-26.96078431,-31.65137615,-54.57317073,4.1958042,2.5198593,4.13793103,Electronic Technology,Computer Peripherals,481109119.4701986,1.595,1.6906,1.8068,1.83385,36.9729151,0.08909152,1.40925824,1.78074176,,United States,NYSE
EQS,"Equus Total Return, Inc.",1.48,1.51,1.48,1.5,2999,4498.5,-0.0133,-0.87887398,-0.87887398,-0.99009901,2.73972603,1.35135135,3.44827586,-5.66037736,-22.27979275,-1.96078431,0.5996861,2.25,Finance,Investment Managers,20277000,1.510905,1.50016,1.530008,1.569093,47.57479882,0.0530505,1.45449661,1.56731339,,United States,NYSE
CLWT,Euro Tech Holdings Company Limited,1.48,1.52,1.48,1.52,1965,2986.8,0.02,1.33333333,1.33333333,-10.0591716,-4.40251572,-3.09212624,-6.74846626,27.73109244,4.82758621,11.76470588,0.70218974,2.7027027,Electronic Technology,Electronic Equipment/Instruments,11739920.64,1.6325,1.6526,1.60711,1.4918505,36.512024,0.09286354,1.48843404,1.77656596,,Hong Kong,NASDAQ
HLP,Hongli Group Inc.,1.48,1.56,1.3601,1.46,82769,120842.74,-0.02,-1.35135135,-1.35135135,-47.29241877,-23.95833333,-54.79876161,-45.72490706,-66.81818182,-66.81818182,-66.81818182,-0.43784124,14.69744872,Producer Manufacturing,Metal Fabrication,18250000,2.48842,2.866368,2.791384,,28.94301355,0.3004593,0.68557879,4.29126121,Spinning Top Black,China,NASDAQ
CWD,CaliberCos Inc.,1.49,1.49,1.4131,1.45,26355,38214.75,-0.04,-2.68456376,-2.68456376,-2.02702703,-3.97350993,15.05197175,-34.97757848,-61.84210526,-61.84210526,-61.84210526,1.7055485,5.44193617,Finance,Investment Managers,,1.444605,1.698974,,,42.05283169,0.13387323,1.26959555,1.61961445,,United States,NASDAQ
PGEN,"Precigen, Inc.",1.49,1.49,1.41,1.44,674228,970888.32,-0.05,-3.3557047,-3.3557047,-17.71428571,-11.65644172,-13.25301205,12.5,34.57943925,-46.86346863,-8.28025478,1.931444,5.67375887,Health Technology,Biotechnology,367895173.04697984,1.63025,1.4461,1.3251,1.3695125,43.23973713,0.11409627,1.38725875,1.87324125,,United States,NASDAQ
ADD,"Color Star Technology Co., Ltd.",1.49,1.86,1.4402,1.56,262174,408991.44,0.08,5.40540541,5.40540541,32.93566255,44.44444444,30,3.31125828,-37.6,-42.64705882,68.83116883,1.3148527,29.14872934,Technology Services,Internet Software/Services,14928733.05405406,1.23453,1.242982,1.267678,1.39307249,72.08653713,0.13047423,0.97453118,1.49452882,,United States,NASDAQ
LLAP,Terran Orbital Corporation,1.49,1.49,1.41,1.42,1633984,2320257.28,-0.04,-2.73972603,-2.73972603,16.39344262,10.9375,19.32773109,4.41176471,-12.34567901,-62.63157895,-12.34567901,1.7767408,5.67375887,Electronic Technology,Telecommunications Equipment,244776558.67123285,1.2755,1.3754,1.4366,1.64355,57.76237089,0.10086358,1.04265026,1.50834974,,United States,NYSE
BREA,Brera Holdings PLC,1.5,1.5,1.12,1.25,36926,46157.5,0.03,2.45901639,2.45901639,-15.54054054,-6.71641791,-27.74566474,-34.55497382,-65.65934066,-75,-75,-0.49998698,33.92857143,Consumer Services,Movies/Entertainment,13914100,1.49548,1.796102,2.096766,,34.54693938,0.1799891,1.17289249,1.81806751,,Ireland,NASDAQ
ARTL,"Artelo Biosciences, Inc.",1.5,1.5,1.45,1.48,18666,27625.68,-0.05,-3.26797386,-3.26797386,-22.10526316,-9.75609756,-22.91666667,-17.77777778,-32.82803068,-63.54679803,-50.33557047,0.884152,5.51724138,Health Technology,Pharmaceuticals: Major,4270818.58823529,1.795495,1.901822,1.876722,2.327557,36.19578433,0.18096716,1.39086646,2.20012354,,United States,NASDAQ
HOUR,"Hour Loop, Inc.",1.5,1.51,1.5,1.5,9643,14464.5,-0.05,-3.22580645,-3.22580645,-5.06329114,-6.83229814,-7.40740741,-11.76470588,-27.22685814,-49.83277592,-41.63424125,0.5926161,3.33333333,Retail Trade,Internet Retail,52606164,1.60071,1.63539,1.706664,2.107884,33.50270393,0.05709543,1.52451391,1.67690609,"Gravestone Doji, Long Upper Shadow",United States,NASDAQ
TGB,"Taseko Mines, Ltd.",1.5,1.5,1.4,1.42,1505389,2137652.38,-0.1,-6.57894737,-6.57894737,-0.6993007,5.97014925,11.81102362,-2.73972603,-7.18954248,21.36752137,-4.69798658,2.0698664,8.57142857,Non-Energy Minerals,Other Metals/Minerals,409928662.8415841,1.377,1.3944,1.4109,1.50735,53.44634269,0.07206993,1.27480411,1.47919589,,Canada,NYSE ARCA
MAPS,"WM Technology, Inc.",1.5,1.63,1.5,1.555,232036,360815.98,0.005,0.32258065,0.32258065,2.30263158,-1.58227848,45.3271028,64.53285367,69.66721222,-32.39130435,52.45098039,2.6158116,8.66666667,Technology Services,Internet Software/Services,231542606.99032256,1.43175,1.204718,1.031549,1.022898,58.76946438,0.17392272,1.02874535,1.83475465,,United States,NASDAQ
FOA,Finance of America Companies Inc.,1.5,1.5099,1.35,1.35,74751,100913.85,-0.16,-10.59602649,-10.59602649,-4.92957746,6.2992126,-15.625,-18.6746988,-6.89655172,-10,7.14285714,0.02134219,11.85185185,Finance,Finance/Rental/Leasing,118498012.1523179,1.4275,1.7012,1.6931,1.6034,40.41017026,0.10883106,1.20399385,1.65100615,,United States,NYSE
SCWO,374Water Inc.,1.5,1.5292,1.38,1.39,91571,127283.69,-0.1,-6.7114094,-6.7114094,-7.33333333,0,-21.46892655,-55.73248408,-70.10752688,-49.63768116,-52.72108844,1.3722973,10.8115942,Industrial Services,Environmental Services,184407290.4563758,1.46575,1.7044,2.26005,2.845475,41.16205682,0.15701954,1.29966945,1.63183055,,United States,NASDAQ
VAXX,"Vaxxinity, Inc.",1.5,1.5,1.45,1.47,88394,129939.18,0.005,0.34129693,0.34129693,-27.22772277,-16.47727273,-26.13065327,-34.66666667,-38.49372385,-34.95575221,1.37931034,2.04864,3.44827586,Health Technology,Biotechnology,186315217.22866893,1.951,2.2856,2.21295,2.25315,24.91795865,0.16513312,1.34029058,2.56170942,,United States,NASDAQ
RZLT,"Rezolute, Inc.",1.5,1.5,1.47,1.49,20808,31003.92,-0.06,-3.87096774,-3.87096774,3.47222222,2.05479452,1.36054422,-31.01851852,-30.37383178,-45.42124542,-27.31707317,0.46165913,5.44217687,Health Technology,Pharmaceuticals: Major,54873074.97419356,1.4575,1.6444,1.867801,1.976081,46.87226582,0.10836352,1.35226217,1.56273783,Hammer,United States,NASDAQ
ATRA,"Atara Biotherapeutics, Inc.",1.51,1.5772,1.47,1.56,1423982,2221411.92,0.03,1.96078431,1.96078431,6.84931507,0.64516129,0,-22.3880597,-48.17275748,-66.23376623,-52.87009063,2.3700385,7.29251701,Health Technology,Pharmaceuticals: Major,157719351.4509804,1.5145,1.8142,1.9269,2.8147,46.50894495,0.13414916,1.3983148,1.6306852,,United States,NASDAQ
RXT,"Rackspace Technology, Inc.",1.51,1.56,1.44,1.48,1552184,2297232.32,-0.06,-3.8961039,-3.8961039,-40.8,-21.27659574,-34.80176211,-31.1627907,-21.27659574,-72.3364486,-50.99337748,4.3188405,8.33333333,Technology Services,Data Processing Services,319519246.0519481,2.11025,2.2738,1.96435,2.29405,30.71763451,0.20157514,1.34790838,2.87259162,,United States,NASDAQ
BHAT,Blue Hat Interactive Entertainment Technology,1.51,1.5952,1.41,1.47,36692,53937.24,-0.03,-2,-2,0,-16,17.6,45.54455446,133.33333333,28.94736842,277.89203085,0.96971476,13.13475177,Consumer Durables,Recreational Products,14545259.96,1.467455,1.30502,1.151898,0.87924825,51.82236241,0.16048841,1.07598514,1.85892486,,China,NASDAQ
AENT,Alliance Entertainment Holding Corporation,1.51,1.64,1.48,1.53,16927,25898.31,-0.15,-8.92857143,-8.92857143,-24.25742574,-18.18181818,-26.44230769,-54.32835821,-56.28571429,-84.59214502,-84.97053045,-0.3358526,13.51351351,Distribution Services,Electronics Distributors,169068315.9107143,1.9115,2.040198,2.568485,5.454275,26.56780437,0.22059827,1.60397602,2.21902398,,United States,NASDAQ
ARVL,Arrival,1.52,1.55,1.4495,1.49,288605,430021.45,-0.01,-0.66666667,-0.66666667,-6.28930818,-0.66666667,-11.30952381,-37.91666667,-81.79596823,-97.10679612,-83.44444444,4.1197186,6.93342532,Finance,Financial Conglomerates,22740647.20666667,1.58925,1.8487,2.2219,7.343225,36.11958926,0.11294697,1.44343248,1.73506752,,Luxembourg,NASDAQ
CCO,"Clear Channel Outdoor Holdings, Inc.",1.52,1.53,1.43,1.43,4310679,6164270.97,-0.08,-5.29801325,-5.29801325,-1.37931034,-2.05479452,1.41843972,11.71875,28.82882883,-21.8579235,36.19047619,2.4905949,6.99300699,Commercial Services,Advertising/Marketing Services,690567235.9205298,1.4345,1.5218,1.4019,1.3675,47.04106703,0.08809453,1.34652841,1.52247159,,United States,NYSE
AVRO,"AVROBIO, Inc.",1.52,1.57,1.52,1.55,273744,424303.2,-0.01,-0.64102564,-0.64102564,1.97368421,-5.48780488,3.33333333,34.7826087,17.42424242,76.75903752,117.42179829,2.4942892,3.28947368,Health Technology,Biotechnology,69022648.5897436,1.551,1.500254,1.225692,1.13382,52.31594079,0.06646392,1.46735791,1.63464209,,United States,NASDAQ
MFH,Mercurity Fintech Holding Inc. - American,1.52,1.68,1.3,1.58,52940,83645.2,0.03,1.93548387,1.93548387,7.4829932,22.48062016,32.77310924,-34.97942387,47.6635514,75.55555556,23.6521737,-0.95442784,29.23076923,Technology Services,Information Technology Services,73530221.44516128,1.471,1.76357,1.930541,1.50417978,50.75792398,0.25257936,1.19143605,1.75056395,,China,NASDAQ
LUCD,Lucid Diagnostics Inc.,1.52,1.54,1.4501,1.5,25549,38323.5,-0.02,-1.31578947,-1.31578947,-2.5974026,-9.63855422,3.44827586,-5.06329114,-2.5974026,-24.24242424,7.91366906,1.119363,6.19957244,Health Technology,Medical Specialties,65588555.92105263,1.534,1.4612,1.494147,1.4719485,46.95118665,0.09399951,1.40142549,1.66657451,,United States,NASDAQ
GRI,"GRI Bio, Inc.",1.52,1.5271,1.3001,1.445,132727,191790.515,0.045,3.21428571,3.21428571,13.77952756,23.5042735,-44.20849421,-75.75503356,-88.79844961,-87.64957265,-82.87711814,-0.88386816,17.46019537,Commercial Services,Miscellaneous Commercial Services,4271930.91071429,1.459255,2.664234,4.331025,7.8390975,33.29669111,0.25477349,0.55024446,2.36826554,,United States,NASDAQ
HYFM,"Hydrofarm Holdings Group, Inc.",1.53,1.56,1.43,1.45,402571,583727.95,-0.15,-9.375,-9.375,16,19.83471074,38.0952381,33.02752294,-22.45989305,-47.27272727,-7.05128205,2.2127078,11.88811189,Producer Manufacturing,Trucks/Construction/Farm Machinery,66042117.78125,1.16244,1.114554,1.082654,1.436102,59.73833556,0.1736501,0.776243,1.548637,,United States,NASDAQ
SHOT,"Jupiter Wellness, Inc.",1.53,1.54,1.36,1.42,954624,1355566.08,-0.1,-6.57894737,-7.18954248,,13.6,22.4137931,330.3030303,283.78378378,30.27522936,83.69987063,1.8730618,13.23529412,Consumer Non-Durables,Household/Personal Care,38985638.73202615,1.1875,0.908232,0.64679097,0.64660672,65.2534792,0.13353714,0.92015191,1.45484809,,United States,NASDAQ
SGBX,Safe & Green Holdings Corp.,1.53,1.53,1.39,1.39,9581,13317.59,-0.13,-8.55263158,-8.55263158,4.5112782,-13.125,20.86956522,43.29896907,78.20512821,-35.1981352,4.5112782,1.2590867,10.07194245,Producer Manufacturing,Metal Fabrication,22262389.05921053,1.35625,1.251622,1.060505,1.12521025,53.8287676,0.13213388,1.14513688,1.56736312,Marubozu Black,United States,NASDAQ
GWH,"ESS Tech, Inc.",1.53,1.54,1.36,1.36,981230,1334472.8,-0.16,-10.52631579,-10.52631579,-4.8951049,-6.84931507,25.92592593,-2.15827338,17.24137931,-70.43478261,-45.3815261,2.90373,13.23529412,Producer Manufacturing,Electrical Products,211602599.5263158,1.4925,1.6176,1.429313,1.6732565,42.25313246,0.14800737,1.30479012,1.68020988,,United States,NYSE
BTOG,Bit Origin Limited,1.53,1.53,1.5,1.52,5131,7799.12,-0.01,-0.65359477,-0.65359477,-13.52827398,-8.43373494,-11.11111111,11.76470588,-83.12798313,-87.16956892,-71.25721146,0.6709087,2,Consumer Non-Durables,Food: Meat/Fish/Dairy,5094171.7124183,1.69382,1.826828,2.44454822,4.88981519,38.78302895,0.13320322,1.4421206,1.9455194,Hammer,United States,NASDAQ
LUMN,"Lumen Technologies, Inc.",1.54,1.58,1.5,1.52,11717909,17811221.68,-0.02,-1.2987013,-1.2987013,-4.40251572,6.29370629,-10.0591716,-32.14285714,-40.39215686,-82.95964126,-71.32075472,2.1706245,5.33333333,Communications,Major Telecommunications,1532138902.5974026,1.506,1.6924,1.9211,2.9931,46.53318065,0.10669389,1.36311543,1.64888457,,United States,NYSE
VLD,"Velo3D, Inc.",1.55,1.57,1.51,1.53,695573,1064226.69,-0.04,-2.5477707,-2.5477707,-3.16455696,2.68456376,10.07194245,-18.61702128,-34.61538462,-67.44680851,-17.74193548,1.8389972,3.97350993,Producer Manufacturing,Industrial Machinery,301023635.044586,1.5415,1.8192,1.8793,2.10845,44.09375486,0.10211981,1.41092052,1.67207948,,United States,NYSE
ABSI,Absci Corporation,1.55,1.5809,1.48,1.56,255854,399132.24,0.02,1.2987013,1.2987013,-12.84916201,-5.45454545,-4.87804878,-11.86440678,-11.36363636,-60.40609137,-29.09090909,3.1390371,6.81756757,Commercial Services,Miscellaneous Commercial Services,144629083.01298702,1.6665,1.833,1.69575,2.00675,42.55033233,0.13595779,1.47917408,1.85382592,,United States,NASDAQ
CREX,"Creative Realities, Inc.",1.55,1.65,1.46,1.5,36621,54931.5,0,0,0,-25,-13.29479769,-20.63492063,-51.2987013,-25.37313433,-29.59729654,-13.04347826,1.3676628,13.01369863,Commercial Services,Advertising/Marketing Services,15613541,1.823,2.637028,2.686052,2.36406324,25.2471776,0.18565305,1.47502874,2.17097126,,United States,NASDAQ
TOON,"Kartoon Studios, Inc.",1.55,1.5664,1.49,1.49,197065,293626.85,-0.08,-5.0955414,-5.0955414,-5.0955414,0,-2.61437908,-50.66225166,-43.56060606,-77.47202903,-69.04217744,2.0760672,5.36912752,Consumer Services,Movies/Entertainment,52240216.17834394,1.5365,1.8314,2.1862,3.39248,39.80538949,0.11900959,1.46106128,1.61193872,,United States,NYSE ARCA
HCDI,"Harbor Custom Development, Inc.",1.55,1.64,1.4504,1.55,21122,32739.1,-0.05,-3.125,-3.125,0,1.30718954,-1.89873418,-54.81049563,-73.04347826,-92.88990826,-79.61068242,1.6187918,13.07225593,Finance,Real Estate Development,3610448.90625,1.501495,2.057668,3.081039,5.6279214,41.96155238,0.20169435,1.26883417,1.73415583,Doji,United States,NASDAQ
URG,Ur Energy Inc,1.55,1.56,1.48,1.55,2150493,3333264.15,0.02,1.30718954,1.30718954,18.32061069,7.63888889,40.90909091,40.90909091,65.47453827,23.01587302,34.7826087,1.8218089,5.40540541,Non-Energy Minerals,Other Metals/Minerals,410648097.6086957,1.3785,1.17794,1.07939,1.092412,76.88145652,0.0662777,1.15720608,1.59979392,Long Lower Shadow,United States,NYSE ARCA
