Ticker,Description,Open,High,Low,Price,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
LFVN,Lifevantage Corporation,6.4,7.09,6.4,6.84,62060,424490.4,0.53,8.39936609,4.90797546,-7.56756757,-2.9787234,34.64566929,36.8,98.8372093,77.66233766,88.42975207,1.0976795,12.1875,Health Technology,Pharmaceuticals: Other,86764449.33755943,6.471,5.5858,5.0046,4.351123,56.8336756,0.5687677,4.76091345,8.18108655,,United States,NASDAQ
MVF,"Blackrock MuniVest Fund, Inc.",6.4,6.44,6.4,6.42,56707,364058.94,0.02,0.3125,0.15600624,-2.43161094,-0.46511628,-1.98473282,-3.74812594,-5.44918999,-5.58823529,-8.28571429,0.20330006,0.625,Miscellaneous,Investment Trusts/Mutual Funds,414953000,6.4765,6.6222,6.6605,6.7893,32.69804596,0.05103681,6.37446569,6.57853431,,United States,NYSE
SYT,"SYLA Technologies Co., Ltd.",6.4,6.4,6.4,6.4,117,748.8,0.01,0.15649452,0.15649452,1.58730159,0.15649452,-4.3348281,-12.80653951,-20,-20,-20,0.3995357,0.15625,Technology Services,Internet Software/Services,164627366,6.533395,6.674638,,,47.50589262,0.30837145,5.92591131,7.14087869,,Japan,NASDAQ
SKIN,The Beauty Health Company,6.42,6.79,6.15,6.27,2721118,17061409.86,0.22,3.63636364,-6.83506686,1.78571429,-7.11111111,-2.18408736,-21.23115578,-46.54731458,-47.79350541,-32.86937901,1.2030748,12.03252033,Health Technology,Medical Specialties,833193820.9090908,6.184,7.0222,8.1532,9.7984,46.82411238,0.46292173,5.5158563,6.8521437,,United States,NASDAQ
NEXA,Nexa Resources S.A.,6.43,6.64,6.43,6.61,54621,361044.81,0.11,1.69230769,-5.57142857,3.28125,9.07590759,28.84990253,39.74630021,10.72026801,23.78277154,7.4796748,0.8870413,3.2659409,Non-Energy Minerals,Other Metals/Minerals,875419237.523077,6.2645,5.433,5.3697,5.832,63.50080737,0.29328692,5.5462946,6.9827054,,Luxembourg,NYSE
CTKB,"Cytek Biosciences, Inc.",6.45,6.7093,6.32,6.33,457232,2894278.56,-0.09,-1.40186916,-9.57142857,-16.71052632,-12.20527046,-23.55072464,-24.00960384,-28.39366516,-49.07481899,-38.95853423,1.2889942,6.15981013,Health Technology,Medical Specialties,863160069.9439254,7.192,8.2143,8.43295,9.521675,25.03581043,0.34790008,6.31462665,8.06937335,,United States,NASDAQ
ALDX,"Aldeyra Therapeutics, Inc.",6.46,6.49,6.32,6.32,448035,2831581.2,-0.12,-1.86335404,-3.21592649,-15.28150134,-11.97771588,-13.42465753,-20,-29.85571587,3.0995106,-9.84308131,1.5804654,2.68987342,Health Technology,Biotechnology,370325787.70186335,7.15425,7.533,8.55695,8.003125,26.9826919,0.29172934,6.320192,7.988308,,United States,NASDAQ
DMA,Destra Multi-Alternative Fund,6.46,6.59,6.34,6.5,114282,742833,0.15,2.36220472,7.26072607,7.97342193,13.43804538,18.82998172,26.953125,10.16949153,-7.14285714,-6.74318508,0.10646522,3.94321767,Miscellaneous,Investment Trusts/Mutual Funds,,6.0115,5.4538,5.446351,5.9831475,75.90037457,0.20208604,5.65730937,6.36569063,Spinning Top White,United States,NYSE
SEAT,Vivid Seats Inc.,6.46,6.49,6.245,6.27,412604,2587027.08,-0.18,-2.79069767,-5.42986425,-13.63636364,-6.13772455,-13.87362637,-14.57765668,-12.91666667,-20.43147208,-12.79554937,1.016288,3.92313851,Consumer Services,Movies/Entertainment,1230074856.2325578,6.948,7.4768,7.67005,7.67645,23.35691758,0.22186498,6.29612271,7.59987729,,United States,NASDAQ
FCO,"abrdn Global Income Fund, Inc.",6.48,6.49,6.26,6.39,151604,968749.56,-0.08,-1.23647604,3.90243902,3.90243902,7.93918919,6.5,13.09734513,28.05611222,24.31906615,31.75257732,0.21120095,3.67412141,Miscellaneous,Investment Trusts/Mutual Funds,,6.063095,6.051836,5.72231,5.4666345,63.9632308,0.18968372,5.73407959,6.39211041,,United States,NYSE ARCA
TRT,Trio-Tech International,6.48,6.7399,6.12,6.7299,191225,1286925.1275,0.6699,11.05445545,12.165,-2.46380382,9.96568627,5.98267717,35.40773827,46.94104803,64.79504383,48.89159292,0.48757,11.10947712,Producer Manufacturing,Industrial Machinery,27570248.06465347,6.457755,6.052486,5.365407,5.00775,59.61354684,0.34425971,5.79814643,7.11736357,,United States,NYSE ARCA
UHG,"United Homes Group, Inc",6.49,6.5,6.157,6.3,7734,48724.2,0.08,1.28617363,7.87671233,-24.7311828,-6.61409386,-16,-42.98642534,-60.37735849,-36.17021277,-37.34460467,1.4626468,5.57089492,Consumer Durables,Homebuilding,304643876.67202574,7.21825,9.0859,10.254791,10.561542,30.85138242,0.66076185,5.43291173,9.00358827,,United States,NASDAQ
LAW,"CS Disco, Inc.",6.49,7.35,6.43,7.31,758146,5542047.26,0.77,11.77370031,14.57680251,-23.05263158,-2.79255319,-20.62975027,-4.44444444,18.47649919,-38.72590109,12.98299845,2.603064,14.30793157,Technology Services,Packaged Software,439610342.5963302,8.618,9.028,8.1892,7.51665,37.8461542,0.58790738,6.20799917,11.02800083,,United States,NYSE
MSC,Studio City International Holdings Limited,6.5,6.5,6.35,6.35,453,2876.55,-0.28,-4.22322775,-1.5503876,-9.15593705,-4.65465465,-2.78330629,-13.72985898,6.36515913,227.31958763,4.26929392,-0.67877746,4.40944882,Consumer Services,Casinos/Gaming,1361226111,6.84864,6.935398,6.795758,6.61374,38.78507617,0.43464836,6.37302676,7.32425324,,Hong Kong,NYSE
LQDA,Liquidia Corporation,6.5,6.55,6.28,6.28,422004,2650185.12,-0.2,-3.08641975,-2.63565891,-8.58806405,-10.92198582,-7.23781388,-33.26248672,-8.32116788,10.1754386,-1.41287284,0.5910308,4.29936306,Health Technology,Pharmaceuticals: Major,406574087.64814806,6.88,7.2569,7.6818,7.17165,29.07759741,0.26769296,6.38794309,7.37205691,,United States,NASDAQ
CNTA,Centessa Pharmaceuticals plc,6.5,6.79,6,6.19,259126,1603989.94,-0.4,-6.06980273,-11.06321839,-17.90450928,-8.56720827,-1.27591707,10.53571429,70.05494505,34.27331887,92.23602484,1.029862,13.16666667,Health Technology,Pharmaceuticals: Major,628024860,6.83,6.992,6.050651,4.8902255,41.74262552,0.62049037,6.11605322,7.54394678,,United Kingdom,NASDAQ
ALHC,"Alignment Healthcare, Inc.",6.51,6.63,6.39,6.4,676740,4331136,-0.06,-0.92879257,5.26315789,9.5890411,19.85018727,4.5751634,4.23452769,5.61056106,-51.10771581,-46.35373009,1.0971043,3.75586854,Health Services,Managed Health Care,1205791023.1578946,5.824,5.9682,6.1934,7.80695,61.13800938,0.30954148,5.13912337,6.50887663,,United States,NASDAQ
HOFV,Hall of Fame Resort & Entertainment Company,6.51,6.51,6.15,6.22,14503,90208.66,-0.14,-2.20125786,-8.52941176,-17.28723404,-7.98816568,-14.20689655,-35.54404145,-30.11235955,-55.44795576,-24.42284326,2.2833323,5.85365854,Consumer Services,Movies/Entertainment,35277823.38993711,7.20175,8.7128,8.445857,9.5374285,29.89125646,0.46383028,6.18058755,8.22291245,,United States,NASDAQ
EVA,Enviva Inc.,6.51,7.04,6.45,6.7,1055565,7072285.5,0.17,2.60336907,-2.47452693,-27.17391304,-11.49273448,-38.58845096,-41.53577661,-74.97198356,-90.48430621,-87.28170084,2.0632472,9.14728682,Process Industries,Industrial Specialties,498582924.517611,8.405,10.6676,10.8248,25.6974,23.04118339,0.59123392,5.72416058,11.08583942,,United States,NYSE
EARN,Ellington Residential Mortgage REIT,6.52,6.59,6.5,6.5,74183,482189.5,0,0,0,-1.51515152,1.40405616,-2.4024024,-9.72222222,-5.79710145,-16.77336748,-6.2049062,1.103117,1.38461538,Finance,Real Estate Investment Trusts,98213938,6.5095,6.8622,6.9655,7.1938,43.34304839,0.12304038,6.27579292,6.74320708,"Inverted Hammer, Long Upper Shadow",United States,NYSE
EDAP,EDAP TMS S.A.,6.53,6.69,6.34,6.61,74261,490865.21,0.1,1.53609831,-3.7845706,-17.88819876,6.09951846,-13.25459318,-26.1452514,-40.07252947,-24.97162316,-39.24632353,0.5399815,5.52050473,Health Technology,Medical Specialties,240290130,7.1665,7.9984,8.9645,10.0134,37.21926468,0.48820878,5.64477368,8.68822632,,France,NASDAQ
PNNT,PennantPark Investment Corporation,6.53,6.56,6.49,6.5,243078,1580007,0.01,0.1540832,0.61919505,-1.81268882,-2.69461078,-1.51515152,12.26252159,29.22465209,6.38297872,11.30136986,0.78829026,1.07858243,Finance,Investment Managers,423307007,6.5745,6.5388,6.0594,5.82915,46.32148779,0.11593358,6.42029559,6.72870441,,United States,NYSE
NAII,"Natural Alternatives International, Inc.",6.53,6.53,6.34,6.34,8985,56964.9,-0.02,-0.31446541,-4.66165414,2.25806452,-0.9375,11.42355009,-13.15068493,-29.63374029,-44.86956522,-20.26160231,0.4891251,2.99684543,Health Technology,Pharmaceuticals: Other,38529529.74213837,6.35243,6.710714,7.155057,7.9438265,46.48846347,0.31567635,6.06928909,6.63557091,Marubozu Black,United States,NASDAQ
PCF,High Income Securities Fund,6.54,6.6,6.37,6.43,101586,653197.98,-0.12,-1.83206107,-3.01659125,-4.8816568,-3.30827068,-1.98170732,2.71565495,3.70967742,-9.69101124,-3.5982009,0.6434671,3.61067504,Miscellaneous,Investment Trusts/Mutual Funds,,6.637405,6.575362,6.423681,6.5463245,36.67828137,0.12229221,6.48836945,6.78644055,,United States,NYSE
AEON,"AEON Biopharma, Inc.",6.55,6.58,6.07,6.21,19822,123094.62,-0.09,-1.42857143,9.13884007,16.29213483,12.09386282,46.11764706,-22.66500623,-38.87795276,-36.8902439,-38.27037773,0.39687356,8.40197694,Health Technology,Pharmaceuticals: Major,230735889.60000005,5.105,6.271,7.844008,8.936534,56.57164248,0.97093912,3.6075288,6.6024712,,United States,NYSE ARCA
ARQT,"Arcutis Biotherapeutics, Inc.",6.55,6.56,5.88,5.88,944720,5554953.6,-0.65,-9.95405819,-13.65638767,-31.14754098,-28.29268293,-22.63157895,-38.87733888,-44.99532273,-67.58544653,-61.05960265,1.133875,11.56462585,Health Technology,Pharmaceuticals: Major,362525393.035222,7.644,8.8209,9.4965,11.9821,29.87518918,0.66857285,5.99133669,9.29666331,,United States,NASDAQ
FLWS,"1-800-FLOWERS.COM, Inc.",6.55,6.73,6.39,6.52,651438,4247375.76,-0.03,-0.45801527,-7.25462304,-13.41301461,-9.19220056,-15.7622739,-16.08751609,-37.06563707,0.30769231,-32.85272915,1.3902079,5.32081377,Retail Trade,Internet Retail,422505202.65648854,6.9245,7.6071,7.9822,9.048525,39.94072864,0.41059619,6.15643164,7.69256836,Spinning Top Black,United States,NASDAQ
CFSB,"CFSB Bancorp, Inc.",6.5598,6.5598,6.5014,6.5014,1192,7749.6688,0.0014,0.02153846,0.02153846,-10.32551724,-6.04913295,-10.93972603,-18.42659975,-19.53712871,-27.76222222,-19.635595,0.15462087,0.91980189,Finance,Savings Banks,43121460,7.053635,7.23371,7.316637,7.942391,36.59126037,0.18680503,6.57574432,7.53152568,,United States,NASDAQ
ALEC,"Alector, Inc.",6.56,6.57,6.01,6.07,1079112,6550209.84,-0.51,-7.75075988,-7.4695122,11.37614679,-0.16447368,-15.1048951,-15.34170153,1.16666667,-34.164859,-34.80128894,0.51447415,9.48419301,Health Technology,Biotechnology,508849911.7750761,5.87975,6.4927,6.7925,7.393425,47.87582945,0.41833639,5.11192531,6.64757469,,United States,NASDAQ
DISH,DISH Network Corporation,6.56,6.675,6.41,6.41,5341611,34239726.51,-0.07,-1.08024691,-1.98776758,6.83333333,4.05844156,-3.02571861,0.94488189,-25.89595376,-61.68559474,-55.17482517,2.1295474,4.13416537,Consumer Services,Cable/Satellite TV,3422037801.4027777,6.2235,6.908,6.81885,9.495125,47.87568638,0.33115144,5.79095983,6.65604017,,United States,NASDAQ
AIP,"Arteris, Inc.",6.56,6.74,6.54,6.55,40886,267803.3,0.03,0.4601227,0,-3.24963072,-11.12618725,3.47551343,5.81583199,54.8463357,-14.49086162,51.27020785,1.2434605,3.36391437,Electronic Technology,Semiconductors,236283358.85736197,6.795,6.9632,6.5132,5.647425,44.22109064,0.37546675,6.08134742,7.50865258,"Gravestone Doji, Long Upper Shadow",United States,NASDAQ
VRA,"Vera Bradley, Inc.",6.58,6.66,6.44,6.44,170012,1094877.28,-0.1,-1.52905199,-3.73692078,-10.18131102,-4.73372781,-7.47126437,-0.15503876,9.33786078,91.66666667,39.39393939,0.772513,3.41614907,Consumer Non-Durables,Apparel/Footwear,198500069.7798165,6.7955,6.6894,6.16815,5.787775,40.13366865,0.25214954,6.34403682,7.24696318,,United States,NASDAQ
IRS,IRSA Inversiones Y Representaciones S.A.,6.58,6.6536,6.42,6.43,84933,546119.19,-0.15,-2.27963526,-3.5982009,-10.69444444,-4.74074074,-9.56399437,-17.98469388,20.41198502,52.00945626,31.76229508,0.7739742,3.63862928,Finance,Real Estate Development,2057743482.2979,6.8775,7.236,6.8928,6.317625,36.35905984,0.34663277,6.20098319,7.55401681,,Argentina,NYSE
UA,"Under Armour, Inc.",6.6,6.65,6.48,6.48,2147400,13915152,-0.07,-1.06870229,-3.42771982,-5.95065312,-1.9667171,-9.11640954,-5.5393586,-18.28499369,-12.66846361,-28.39779006,1.6077262,2.62345679,Consumer Non-Durables,Apparel/Footwear,3016053448.708397,6.69,6.9958,6.9917,7.94705,39.81834561,0.20337651,6.33262065,7.04737935,,United States,NYSE
GREEL,Greenidge Generation Holdings Inc. - 8.50% Senior Notes due 2026,6.6,6.68,6.55,6.6,6408,42292.8,0,0,3.77358491,22.22222222,13.80487637,20.87912088,36.64596273,42.24137931,-51.57740279,500,2.219934,1.98473282,Technology Services,Packaged Software,30972889,5.73939,5.590632,5.257894,4.5137715,77.18018139,0.22038303,4.82393331,6.65484669,Doji,United States,NASDAQ
ALTI,"AlTi Global, Inc.",6.61,6.825,5.91,6.18,38794,239746.92,-0.5,-7.48502994,-8.84955752,-15.45827633,-15.40041068,-16.37347767,-10.69364162,-51.33858268,-37.63874874,-43.81818182,0.17060919,15.4822335,Finance,Investment Managers,729182023.6437125,7.14325,7.4514,6.7444,8.399341,38.34665308,0.60846244,6.30012323,7.98637677,,United States,NASDAQ
GILT,Gilat Satellite Networks Ltd.,6.63,6.65,6.48,6.52,57070,372096.4,-0.06,-0.9118541,1.47859922,-2.1021021,0,-1.51057402,11.26279863,23.01886792,14.38596491,11.45299145,0.98570997,2.62345679,Electronic Technology,Telecommunications Equipment,369173282.8510638,6.5495,6.5129,6.08665,5.800275,49.63138457,0.17751081,6.34537014,6.75362986,,Israel,NASDAQ
NYC,American Strategic Investment Co.,6.6343,6.6899,6.3,6.5241,3413,22266.7533,0.2731,4.36890098,0.21658986,-0.61240346,3.55714286,-4.19823789,-11.83648649,-6.79857143,-77.346875,-53.6640625,0.76511323,6.96666667,Finance,Real Estate Investment Trusts,14546033,6.547285,7.202116,7.637269,10.0233665,45.68123332,0.37791418,6.24359815,6.85097185,,United States,NYSE
TACT,TransAct Technologies Incorporated,6.64,6.685,6.48,6.66,6282,41838.12,0.01,0.15037594,4.0625,-6.85314685,-3.75722543,-4.72103004,-28.15533981,5.21327014,46.05263158,6.56,1.8750683,3.16358025,Electronic Technology,Computer Peripherals,66321070.18646617,6.958,7.5686,7.593841,7.1145115,38.51146096,0.31586745,6.44560952,7.47039048,Long Lower Shadow,United States,NASDAQ
GTE,Gran Tierra Energy Inc.,6.64,6.88,6.64,6.69,277003,1853150.07,-0.01,-0.14925373,1.82648402,4.20560748,3.56037152,1.51745068,30.91976517,-8.40635268,-52.88732394,-33.76237624,1.3434923,3.61445783,Energy Minerals,Integrated Oil,222690398.4492537,6.4165,6.4948,6.06493,7.47335,57.18344251,0.27232242,6.0148397,6.8181603,"Long Upper Shadow, Shooting Star",Canada,NYSE ARCA
HYB,"New America High Income Fund, Inc. (The)",6.65,6.69,6.64,6.66,62042,413199.72,0.01,0.15037594,0,-2.63157895,-0.89285714,0.45248869,1.67938931,2.9366306,-3.33817126,0.75642965,0.75866294,0.75301205,Miscellaneous,Investment Trusts/Mutual Funds,155442000,6.7243,6.73172,6.65396,6.71648,42.41153676,0.05560622,6.60799334,6.84060666,,United States,NYSE
EVER,"EverQuote, Inc.",6.65,6.74,6.6,6.67,152036,1014080.12,0.06,0.90771558,4.21875,7.92880259,7.58064516,3.25077399,-1.33136095,-47.60408484,-16.93648817,-55.59254328,0.17914006,2.12121212,Technology Services,Internet Software/Services,220033439.29803327,6.1405,6.4111,7.00115,10.31025,57.94135362,0.34248826,5.50223751,6.77876249,Spinning Top White,United States,NASDAQ
PRT,PermRock Royalty Trust Trust,6.65,6.75,6.6201,6.67,9491,63304.97,-0.07,-1.03857567,0.90771558,5.37124803,2.61538462,5.70522979,27.29007634,5.03937008,-23.06805075,-13.26397919,0.7459571,1.96220601,Miscellaneous,Investment Trusts/Mutual Funds,81998840,6.4125,6.28731,5.750754,6.406377,63.19887393,0.18012977,6.05395433,6.77104567,,United States,NYSE
BERZ,MicroSectors FANG & Innovation -3x Inverse Leveraged ETN,6.67,7.16,6.62,7.16,593369,4248522.04,0.43,6.38930163,7.18562874,13.47068146,11.875,-9.5959596,-9.13705584,-53.26370757,-79.47836056,-79.50186086,-4.4731817,8.1570997,Miscellaneous,Investment Trusts/Mutual Funds,,6.66625,6.8031,8.494325,15.3103625,56.77438469,0.38280127,5.83708853,7.49541147,,United States,NYSE ARCA
LC,LendingClub Corporation,6.67,6.675,6.38,6.41,853170,5468819.7,-0.2,-3.02571861,-5.73529412,-7.90229885,-1.98776758,-4.4709389,-33.43717549,-2.73141123,-48.47266881,-28.69855395,2.0192606,4.62382445,Finance,Finance/Rental/Leasing,696729289.6111952,6.788,7.7858,8.173,8.39535,32.89491371,0.24740744,6.41172351,7.16427649,,United States,NYSE
ASPN,"Aspen Aerogels, Inc.",6.68,6.96,6.44,6.47,699766,4527486.02,-0.15,-2.26586103,0.46583851,6.23973727,2.05047319,12.32638889,-13.27077748,-9.3837535,-46.61716172,-46.35157546,2.468517,8.07453416,Process Industries,Industrial Specialties,454242100.83383685,6.1775,6.9088,7.155,8.36825,51.12432233,0.39067207,5.59898898,6.75601102,,United States,NYSE
GUT,Gabelli Utility Trust (The),6.68,6.6899,6.64,6.64,150518,999439.52,-0.02,-0.3003003,-0.89552239,-2.92397661,-1.62962963,-2.20913108,-2.20913108,-5.81560284,-14.10090556,-11.58455393,0.4435606,0.75150602,Miscellaneous,Investment Trusts/Mutual Funds,425805000,6.7445,6.85632,6.860948,7.060374,34.09779909,0.08801099,6.62762828,6.86137172,,United States,NYSE
PFN,PIMCO Income Strategy Fund II,6.69,6.7264,6.6895,6.7,157537,1055497.9,0.01,0.14947683,0.44977511,-2.33236152,0.44977511,-3.17919075,-6.03085554,-5.8988764,-10.06711409,-6.03085554,0.49134344,0.55161073,Miscellaneous,Investment Trusts/Mutual Funds,526350000,6.7885,6.9684,7.02375,7.19595,34.13962897,0.07139363,6.61206021,6.96493979,,United States,NYSE
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",6.7,6.75,6.68,6.69,142063,950401.47,-0.02,-0.29806259,-0.29806259,0.45045045,-0.14925373,3.56037152,0.1497006,1.36363636,1.51745068,2.13740458,0.31360498,1.04790419,Miscellaneous,Investment Trusts/Mutual Funds,136605000,6.6405,6.5612,6.53508,6.583565,57.42025143,0.06842063,6.5058189,6.7751811,,United States,NYSE
CMPO,"CompoSecure, Inc.",6.7,6.77,6.63,6.7,98255,658308.5,0.01,0.14947683,1.20845921,6.68789809,6.01265823,3.2357473,-4.69416785,-10.54739653,31.88976378,35.62753036,0.13533103,2.11161388,Commercial Services,Commercial Printing/Forms,529325258.6995515,6.3595,6.7228,6.8944,6.580225,60.18765771,0.18593143,6.02023756,6.69876244,Doji,United States,NASDAQ
AVPT,"AvePoint, Inc.",6.71,6.765,6.58,6.6,512086,3379767.6,-0.08,-1.19760479,-1.93164933,-4.89913545,-0.3021148,-0.7518797,9.09090909,66.66666667,56.02836879,58.65384615,1.8886389,2.81155015,Technology Services,Data Processing Services,1223626635,6.692,6.3304,6.0244,5.2313,50.60760464,0.21324571,6.37277594,7.01122406,,United States,NASDAQ
SMHB,ETRACS Monthly Pay 2x Leveraged Small Cap High Dividend ETN Series B,6.71,6.859,6.62,6.62,12643,83696.66,-0.17,-2.50368189,-2.07100592,-5.83214794,-1.04633782,4.08805031,21.023766,45.49450549,-19.95163241,0.91463415,2.9521668,3.6102719,Miscellaneous,Investment Trusts/Mutual Funds,,6.75857,6.699524,5.915906,6.299907,47.60083064,0.2376779,6.34282482,7.17431518,,United States,NYSE ARCA
FT,Franklin Universal Trust,6.72,6.75,6.64,6.7,48891,327569.7,0.02,0.2994012,-0.1490313,-0.88757396,0.14947683,-0.88757396,0.14947683,-0.74074074,-12.87386216,-1.179941,0.8410041,1.65662651,Miscellaneous,Investment Trusts/Mutual Funds,167881000,6.718,6.82512,6.784819,6.891044,44.34073601,0.09379244,6.655518,6.780482,,United States,NYSE
AAMC,Altisource Asset Management Corp Com,6.73,7.6199,6.7,7.12,61895,440692.4,0.56,8.53658537,2.44604317,-15.63981043,5.01474926,-25.05263158,-87.6816609,-87.91171477,-61.45100162,-64.4,1.2793694,15.81940299,Finance,Finance/Rental/Leasing,12519957.78048781,7.73075,25.759098,51.5085,47.9636085,25.90774065,1.55169355,5.94841368,9.51308632,,U.S. Virgin Islands,NYSE ARCA
ORTX,Orchard Therapeutics plc,6.75,7.25,6.62,7.06,386169,2726353.14,0.2856,4.21587152,36.03082852,42.62626263,40.91816367,43.49593496,42.91497976,41.2,50.21276596,90.19396552,0.59128666,9.51661631,Health Technology,Pharmaceuticals: Major,153925008,5.2169,5.153426,5.141692,5.1215925,87.15978161,0.32686824,3.98652883,6.44727117,,United Kingdom,NASDAQ
SSP,E.W. Scripps Company (The),6.75,6.85,6.43,6.45,386784,2494756.8,-0.23,-3.44311377,-9.02679831,-15.57591623,-3.15315315,-23.75886525,-22.10144928,-26.201373,-55.20833333,-51.86567164,1.6106341,6.5318818,Consumer Services,Broadcasting,544886153.1287425,7.0145,8.5564,8.43995,10.312625,36.84329653,0.48063736,5.7880054,8.2409946,,United States,NASDAQ
APPS,"Digital Turbine, Inc.",6.75,6.78,6.56,6.57,1471359,9666828.63,-0.14,-2.08643815,-4.64441219,-26.26262626,-7.20338983,-27.56339581,-22.52358491,-39.94515539,-61.12426036,-58.15286624,3.9418516,3.35365854,Technology Services,Packaged Software,660397634.8658719,7.916,9.2248,9.8001,11.73095,18.42461088,0.35478204,6.03108727,9.80091273,,United States,NASDAQ
WPRT,Westport Fuel Systems Inc,6.75,6.8496,6.71,6.71,25925,173956.75,-0.06,-0.88626292,-4.00572246,-6.15384615,-4.6875,-10.65246338,-14.84771574,-20.11904762,-34.21568627,-15.98848128,1.6583121,2.0804769,Producer Manufacturing,Trucks/Construction/Farm Machinery,115244068.34806629,7.009,8.48362,8.00587,8.75988,36.16058646,0.33819843,6.69678853,7.32121147,Inverted Hammer,Canada,NASDAQ
LVRO,Lavoro Limited,6.75,6.92,6.5,6.8,17651,120026.8,-0.055,-0.80233406,-1.01892285,4.61538462,-1.5918958,17.24137931,9.8546042,4.4546851,-31.10435664,-32,0.28327125,6.46153846,Distribution Services,Wholesale Distributors,792936644.8431801,6.49025,5.891488,5.874427,7.284002,61.69324067,0.43267851,5.76852654,7.21197346,,Brazil,NASDAQ
AJX,Great Ajax Corp.,6.76,6.81,6.65,6.65,140355,933360.75,-0.12,-1.77252585,-1.62721893,-1.48148148,-1.33531157,3.10077519,14.65517241,6.4,-27.79587405,-9.40054496,1.3726447,2.40601504,Finance,Real Estate Investment Trusts,159960063,6.671,6.7738,6.3068,6.95215,46.92979538,0.09835255,6.47291921,6.86908079,,United States,NYSE
BRBS,"Blue Ridge Bankshares, Inc.",6.77,6.995,6.5,6.57,46663,306575.91,-0.13,-1.94029851,-4.36681223,-17.04545455,-12.28304406,-15.55269923,-27.56339581,-34.3,-49.61656442,-47.01612903,0.579771,7.61538462,Finance,Major Banks,126085267.14179106,7.5435,8.056,8.3722,10.0432,19.04610192,0.36190033,6.61475299,8.47224701,,United States,NYSE ARCA
UNG,United States Natural Gas Fund LP,6.78,6.85,6.76,6.79,14140001,96010606.79,-0.24,-3.41394026,-0.29368576,-4.50070323,-1.5942029,-3.68794326,-4.90196078,-7.99457995,-74.78648348,-46.99453552,-0.10014249,3.99408284,Miscellaneous,Investment Trusts/Mutual Funds,,6.8495,7.0146,6.8957,8.64175,46.57114504,0.26705869,6.48615581,7.21284419,,United States,NYSE ARCA
SBSW,D/B/A Sibanye-Stillwater Limited,6.79,6.99,6.79,6.83,3357675,22932920.25,0.09,1.33531157,2.86144578,12.89256198,16.95205479,9.28,5.40123457,-17.0109356,-22.56235828,-37.05069124,1.2454304,3.68188513,Non-Energy Minerals,Precious Metals,4725530028.1384,6.292,6.6582,7.0271,8.37715,60.69569306,0.26159888,5.26752745,7.31647255,"Long Upper Shadow, Shooting Star",South Africa,NYSE
VIGL,"Vigil Neuroscience, Inc.",6.79,6.79,6.2,6.2,20769,128767.8,-0.47,-7.04647676,-8.6892489,2.81923715,15.02782931,20.62256809,-38.1237525,-46.04003481,-25.12077295,-49.34640523,-0.311938,9.51612903,Health Technology,Biotechnology,222415211.06446776,6.02025,6.7143,8.1092,9.571775,49.88807891,0.83903187,4.48558888,7.55491112,Marubozu Black,United States,NASDAQ
IMMR,Immersion Corporation,6.8,6.83,6.7,6.7,208743,1398578.1,-0.09,-1.32547865,-1.61527166,-4.55840456,-0.29761905,-4.69416785,-5.76652602,-16.14518148,17.3380035,-7.45856354,0.56737995,1.94029851,Electronic Technology,Computer Peripherals,216018029.27835053,6.907,6.988,7.08525,7.371125,38.27233483,0.16286167,6.6455349,7.1684651,,United States,NASDAQ
HNNA,"Hennessy Advisors, Inc.",6.8,6.85,6.78,6.78,1720,11661.6,-0.15,-2.16450216,-2.09386282,-1.8813314,0.29585799,-3.41880342,-3.71643211,-10.1986755,-23.73453318,-19.76331361,0.21621399,2.21238938,Finance,Investment Managers,51383258.25108226,6.87937,7.004872,7.078568,7.8089815,44.50356404,0.18617815,6.63479877,7.12394123,Inverted Hammer,United States,NASDAQ
AINC,Ashford Inc. (Holding Company),6.81,6.81,6.1201,6.1201,952,5826.3352,-0.9399,-13.31303116,-19.0462963,-30.72891907,-24.90766984,-34.12163617,-39.94013739,-48.78577406,-63.46208955,-54.79985229,0.890514,15.3575922,Commercial Services,Miscellaneous Commercial Services,19672797.92161473,8.24985,8.947306,9.565906,11.5444175,19.30021647,0.38875228,6.70812321,9.79157679,Marubozu Black,United States,NYSE ARCA
SLND,"Southland Holdings, Inc.",6.81,6.95,6.3,6.95,22378,155527.1,0.14,2.05580029,1.75695461,1.90615836,5.6231003,5.94512195,-23.50027518,-17.01492537,-30.01007049,-31.8627451,-0.22106081,10.31746032,Industrial Services,Engineering & Construction,332599985.82966226,6.679,7.3824,7.8047,8.5136115,51.52072217,0.55711396,6.28262139,7.07537861,"Hammer, Long Lower Shadow",United States,NYSE ARCA
